1.3	0.7	1	10	0.000000955437228307796	0.649999044562771	0	0	0	0.000125619767852	0.010392923865022	0.339481456367126
1.3	0.7	1	20	0.000000635659463288938	0.649999364340537	0	0	0	0.0000554397994585035	0.007106173285038	0.342838386915503
1.3	0.7	1	50	0.000000366510331319873	0.649999633489669	0	0	0	0.0000184310525539024	0.004219092514496	0.345762476432951
1.3	0.7	1	100	0.000000239964589707672	0.649999760035541	0	0	0	0.00000790349508814111	0.002807178700762	0.34718491780415
1.3	0.7	1	200	0.000000156192750310613	0.649999843804772	0	0	0	0.00000335999738823539	0.001852352173133	0.348144287829478
1.3	0.7	1	500	0.0000000875943424504196	0.649999912405657	0	0	0	0.00000107343344781961	0.001058555983208	0.348940370583345
1.3	0.7	1	1000	0.0000000559902011239575	0.649999944009806	0	0	0	0.000000449341672840942	0.000688081919984	0.349311468738343
1.3	0.7	1	2000	0.0000000354205785213335	0.649999964607314	0	0	0	0.000000186666765188354	0.000443911205895	0.349555902127339
1.3	0.7	1	5000	0.0000000189775257874535	0.649999981019694	0	0	0	0.0000000576266475475444	0.000245244704561	0.349754697668791
1.3	0.7	1	10000	0.0000000116354965626309	0.649999988364502	0	0	0	0.0000000233900638013292	0.000154604765213	0.349845371844724
1.3	0.7	2	10	0.00000189612486350917	0.649998103875136	0	0	0	0.000480207711651	0.020019051059406	0.329500741228943
1.3	0.7	2	20	0.00000126462741287403	0.649998735372587	0	0	0	0.00021501109002	0.013852766340103	0.335932222569877
1.3	0.7	2	50	0.000000730732439591485	0.64999926926756	0	0	0	0.0000723862530736879	0.00831098690872	0.341616626838206
1.3	0.7	2	100	0.000000478932346790132	0.649999521067807	0	0	0	0.000031231258516875	0.005557931472869	0.344410837268615
1.3	0.7	2	200	0.000000311957250787679	0.649999688042729	0	0	0	0.0000133324222628341	0.003680097540454	0.346306570037283
1.3	0.7	2	500	0.000000175051387535801	0.649999824948258	0	0	0	0.00000427406183344836	0.002109064925838	0.347886661012329
1.3	0.7	2	1000	0.00000011192334301524	0.649999888076654	0	0	0	0.00000179200948186377	0.001372761430479	0.348625446560039
1.3	0.7	2	2000	0.0000000708178664797254	0.64999992918213	0	0	0	0.00000074523047051354	0.000886405631158	0.349112849138372
1.3	0.7	2	5000	0.0000000379481561222897	0.649999962048798	0	0	0	0.000000230261457922441	0.00049005681452	0.349509712924022
1.3	0.7	2	10000	0.0000000232683277081371	0.649999976731665	0	0	0	0.0000000934975177020463	0.000309037578471	0.349690868924011
1.3	0.7	5	10	0.00000463607021259246	0.649995363929786	0	0	0	0.002634988897196	0.044927085337401	0.302437925765403
1.3	0.7	5	20	0.00000311346137497778	0.649996886538624	0	0	0	0.00122834631495	0.032145068034852	0.316626585650198
1.3	0.7	5	50	0.00000181011676832784	0.649998189883229	0	0	0	0.000428683198354	0.019869367315012	0.329701949486634
1.3	0.7	5	100	0.00000118998875494542	0.649998810011242	0	0	0	0.000188283279486	0.013485476427259	0.336326240293254
1.3	0.7	5	200	0.000000776720287924568	0.649999223279677	0	0	0	0.000081360507051877	0.009019741154204	0.340898898338744
1.3	0.7	5	500	0.000000436606067284742	0.649999563393923	0	0	0	0.0000263493184361188	0.005213077131753	0.344760573549811
1.3	0.7	5	1000	0.000000279382413952832	0.64999972061768	0	0	0	0.0000111005528327725	0.003406597868063	0.346582301579104
1.3	0.7	5	2000	0.000000176870505330417	0.649999823129475	0	0	0	0.00000463091770298242	0.002205445433238	0.347789923649059
1.3	0.7	5	5000	0.0000000948187596989174	0.649999905181219	0	0	0	0.00000143455324338625	0.001221907202971	0.348776658243786
1.3	0.7	5	10000	0.0000000581508488084636	0.649999941774954	0	0	0	0.000000583185615955996	0.000771306701029	0.349228110113355
1.3	0.7	10	10	0.00000896355991608711	0.649991036440083	0	0	0	0.008637236269307	0.07616770007926	0.265195063651433
1.3	0.7	10	20	0.00000607949998192097	0.649993920500016	0	0	0	0.004267972701179	0.057199047125258	0.288532980173563
1.3	0.7	10	50	0.00000356736166070026	0.649996432638335	0	0	0	0.001572787014156	0.036989270629524	0.31143794235632
1.3	0.7	10	100	0.00000235636735838961	0.649997643632634	0	0	0	0.000710325177364	0.025692764052607	0.323596910770028
